IPK,Mata Kuliah Tidak Lulus,Jumlah Cuti Akademik,Pekerjaan Sambil Kuliah,Jumlah Semester,Status Kelulusan,IPS Rata-rata,IPS Semester Akhir,IPS Tren,Kategori Kehadiran
3.67,3,0,Tidak,10,1,3.1710000000000003,2.85,-0.25,Rendah
3.95,0,0,Ya,7,1,3.358571428571429,2.63,-0.18000000000000016,Tinggi
3.85,1,2,Ya,8,0,3.3150000000000004,2.92,-0.31000000000000005,Rendah
2.95,1,2,Tidak,11,1,2.7890909090909095,2.61,0.5899999999999999,Sedang
3.5,0,2,Ya,14,0,3.064285714285714,2.6,-1.2599999999999998,Sedang
2.69,3,1,Tidak,12,0,2.9916666666666667,3.32,0.2599999999999998,Rendah
2.74,2,1,Ya,9,1,3.2900000000000005,3.55,0.05999999999999961,Rendah
2.63,5,2,Ya,14,0,3.075,2.25,0.2200000000000002,Tinggi
3.93,4,2,Tidak,8,1,3.1500000000000004,3.72,-0.17999999999999972,Sedang
2.08,3,0,Tidak,7,0,2.934285714285714,3.98,1.96,Tinggi
2.56,5,2,Tidak,11,0,3.164545454545454,3.07,0.79,Sedang
3.62,2,0,Ya,13,1,2.9861538461538464,3.57,0.5299999999999998,Sedang
2.55,4,0,Ya,9,0,2.89,2.78,0.3099999999999996,Tinggi
2.26,4,0,Ya,9,1,2.881111111111111,2.41,-0.41999999999999993,Rendah
2.52,1,1,Tidak,9,1,3.0911111111111107,2.45,-0.1599999999999997,Tinggi
2.29,5,2,Tidak,7,1,3.0228571428571427,2.48,-0.2799999999999998,Rendah
2.31,2,2,Tidak,7,0,3.262857142857143,2.79,-0.9699999999999998,Rendah
2.89,0,0,Ya,9,0,2.9566666666666666,2.9,0.020000000000000018,Sedang
3.02,3,0,Ya,10,1,3.0869999999999997,3.47,0.75,Tinggi
3.34,1,2,Ya,9,0,2.643333333333333,2.39,-1.1199999999999997,Sedang
3.2,2,1,Ya,8,0,2.52,3.39,1.33,Tinggi
2.13,3,2,Tidak,9,0,2.9422222222222225,3.1,0.94,Tinggi
2.09,5,2,Tidak,12,0,2.9758333333333336,3.54,0.010000000000000231,Tinggi
2.54,4,2,Ya,9,0,3.1588888888888893,3.37,-0.31000000000000005,Tinggi
3.93,5,1,Ya,8,0,3.3287500000000003,2.2,-0.94,Sedang
2.59,2,2,Ya,7,0,2.557142857142857,2.42,-0.8799999999999999,Rendah
3.95,4,2,Ya,10,0,2.9769999999999994,3.29,-0.6000000000000001,Rendah
2.65,3,1,Tidak,10,0,2.8810000000000002,2.03,-0.41000000000000014,Tinggi
2.65,0,1,Tidak,8,1,2.645,2.14,-0.8899999999999997,Rendah
3.99,5,0,Tidak,9,0,2.9333333333333336,2.57,-0.7400000000000002,Rendah
2.8,4,2,Tidak,14,1,2.920714285714286,2.08,-0.71,Rendah
2.09,0,1,Tidak,11,0,3.0736363636363633,2.05,-0.20000000000000018,Rendah
2.36,5,0,Tidak,11,1,2.8972727272727274,2.13,-0.08000000000000007,Tinggi
3.08,0,2,Ya,12,1,2.938333333333334,2.52,-0.5299999999999998,Tinggi
2.88,3,2,Tidak,7,0,2.6471428571428572,2.06,-0.79,Sedang
3.98,3,2,Tidak,9,1,2.8388888888888895,3.46,1.3199999999999998,Tinggi
2.54,2,1,Ya,13,0,3.0176923076923075,2.45,0.27,Sedang
2.53,3,2,Ya,8,0,2.74375,3.91,1.8800000000000003,Sedang
3.37,5,2,Ya,8,1,2.8475,2.78,-0.1200000000000001,Sedang
3.97,1,1,Tidak,14,0,2.885714285714286,2.97,-0.34999999999999964,Sedang
2.55,3,0,Ya,11,1,3.1536363636363633,3.11,0.10000000000000009,Rendah
2.44,1,2,Ya,7,1,3.1557142857142857,3.07,0.3999999999999999,Sedang
3.54,4,0,Ya,10,1,3.0220000000000002,2.29,-0.18999999999999995,Tinggi
3.71,3,1,Tidak,8,1,3.28375,3.73,0.5299999999999998,Sedang
2.56,3,0,Ya,14,1,3.182142857142857,3.02,-0.79,Rendah
2.32,0,1,Ya,9,0,3.121111111111111,3.98,0.6000000000000001,Rendah
3.97,5,0,Tidak,11,1,3.2,2.39,-1.0899999999999999,Rendah
3.68,0,1,Tidak,14,1,2.9457142857142857,2.49,-0.9699999999999998,Rendah
3.23,2,2,Tidak,9,0,2.8488888888888884,2.63,-0.28000000000000025,Rendah
2.89,1,1,Tidak,8,1,2.925,3.38,0.69,Sedang
2.4,2,2,Tidak,9,0,3.0600000000000005,2.12,-1.2999999999999998,Sedang
3.68,4,0,Ya,11,1,3.132727272727273,2.18,-0.81,Rendah
3.05,4,0,Tidak,11,1,3.0181818181818185,2.3,-1.27,Tinggi
2.11,1,2,Tidak,9,0,2.907777777777778,3.54,0.71,Rendah
2.43,5,1,Tidak,9,1,3.1122222222222224,2.37,-1.4,Tinggi
3.84,0,0,Tidak,9,0,2.861111111111111,2.04,-0.3900000000000001,Sedang
3.63,3,2,Tidak,12,0,2.795833333333334,2.21,-1.52,Sedang
3.84,4,1,Tidak,12,1,3.1491666666666664,3.78,1.5599999999999996,Sedang
2.12,5,2,Ya,11,0,3.01,3.68,0.14000000000000012,Sedang
2.96,3,2,Ya,9,0,2.8577777777777778,3.77,1.12,Rendah
3.74,5,2,Tidak,10,1,2.744,3.87,1.5100000000000002,Rendah
2.94,3,2,Ya,8,1,2.8812500000000005,2.32,0.1599999999999997,Tinggi
2.55,4,1,Tidak,12,1,3.021666666666667,2.41,-1.4,Sedang
3.76,3,0,Ya,11,1,3.2118181818181815,3.23,-0.7000000000000002,Rendah
2.7,5,1,Ya,12,1,3.000833333333333,3.28,0.06999999999999984,Sedang
3.95,5,0,Ya,14,0,2.9035714285714285,2.87,-0.08000000000000007,Sedang
3.75,0,2,Tidak,7,1,3.082857142857143,3.31,0.3700000000000001,Tinggi
2.95,3,0,Tidak,10,1,2.809,3.96,1.94,Rendah
2.87,0,1,Ya,11,1,3.0681818181818183,2.93,0.8400000000000003,Sedang
3.57,0,2,Ya,11,0,3.0063636363636363,2.42,-0.79,Tinggi
3.78,3,2,Tidak,12,1,3.0824999999999996,3.8,0.05999999999999961,Rendah
2.72,4,2,Ya,9,0,2.8833333333333333,3.77,0.8599999999999999,Sedang
2.41,4,1,Ya,11,0,2.8918181818181816,3.31,1.27,Rendah
2.43,2,0,Ya,13,1,3.1946153846153846,3.42,-0.16999999999999993,Rendah
3.69,0,0,Tidak,14,0,3.019285714285714,3.76,0.75,Rendah
3.41,1,1,Ya,13,0,3.266153846153846,2.98,-0.3700000000000001,Rendah
3.74,4,1,Ya,13,0,3.0615384615384613,3.48,0.3500000000000001,Rendah
2.63,1,0,Tidak,12,1,3.0024999999999995,2.5,0.2799999999999998,Sedang
3.86,2,1,Tidak,13,0,3.0015384615384617,3.69,0.6800000000000002,Rendah
3.69,1,0,Ya,13,0,2.936153846153846,2.09,0.020000000000000018,Rendah
3.07,5,0,Tidak,13,0,3.2492307692307696,2.21,-1.31,Sedang
3.91,2,1,Tidak,13,0,2.9869230769230763,2.73,-1.27,Tinggi
3.53,1,1,Ya,12,1,3.1700000000000004,2.91,0.6600000000000001,Tinggi
3.83,1,1,Tidak,14,0,2.972857142857143,3.55,-0.1900000000000004,Sedang
2.19,4,2,Ya,12,1,3.0399999999999996,2.97,-0.5899999999999999,Rendah
2.73,3,0,Ya,12,1,3.0499999999999994,3.16,-0.5299999999999998,Rendah
2.19,1,1,Tidak,9,0,2.7866666666666666,2.01,-0.4600000000000004,Tinggi
2.82,4,1,Ya,14,1,3.0185714285714282,3.9,1.8900000000000001,Rendah
2.45,1,2,Tidak,11,0,2.872727272727273,2.9,0.46999999999999975,Sedang
3.67,3,0,Tidak,13,0,2.9930769230769227,3.66,1.1500000000000004,Sedang
3.08,4,2,Ya,9,0,3.2755555555555556,2.3,-1.6600000000000001,Rendah
3.58,4,1,Ya,8,1,2.9375,3.74,1.5500000000000003,Sedang
2.6,3,2,Tidak,11,1,3.0945454545454543,3.47,1.1800000000000002,Rendah
2.23,0,1,Tidak,14,0,2.9042857142857144,3.07,0.3599999999999999,Sedang
3.99,4,1,Tidak,10,1,3.272,3.91,1.3000000000000003,Tinggi
3.86,1,0,Ya,13,1,3.0969230769230767,2.52,0.040000000000000036,Sedang
2.36,0,2,Ya,9,0,2.97,2.09,-0.1200000000000001,Tinggi
2.62,5,0,Tidak,11,0,3.2572727272727273,3.68,0.6100000000000003,Rendah
3.91,1,0,Ya,7,0,3.0714285714285716,3.19,0.31999999999999984,Rendah
3.2,5,0,Tidak,13,0,3.1346153846153846,3.49,0.9800000000000004,Rendah
3.01,5,2,Ya,14,1,2.823571428571429,2.45,-0.009999999999999787,Tinggi
3.68,1,1,Tidak,8,1,2.9699999999999998,2.89,-0.7999999999999998,Tinggi
3.53,0,1,Tidak,8,1,2.77,3.77,1.31,Tinggi
2.98,2,1,Ya,12,1,3.1166666666666667,3.11,-0.22999999999999998,Rendah
2.23,0,2,Tidak,14,1,2.735,3.44,1.1800000000000002,Tinggi
3.17,3,1,Tidak,14,1,3.0335714285714284,3.84,0.79,Tinggi
3.46,5,2,Tidak,12,0,3.021666666666667,3.27,0.8900000000000001,Rendah
3.89,5,2,Ya,9,1,2.974444444444445,2.0,-0.5800000000000001,Tinggi
3.74,3,1,Ya,11,0,3.108181818181818,3.58,1.4100000000000001,Tinggi
2.12,4,2,Tidak,7,0,3.184285714285714,3.85,0.41000000000000014,Rendah
2.5,1,1,Ya,7,1,3.14,3.51,1.2599999999999998,Rendah
3.9,5,0,Ya,10,0,2.899,2.89,-0.19999999999999973,Sedang
2.56,3,1,Ya,11,1,2.978181818181818,2.46,-0.7999999999999998,Tinggi
3.13,2,2,Tidak,12,0,3.0425,2.65,-1.17,Sedang
3.48,3,1,Ya,11,0,2.98,2.62,0.45999999999999996,Sedang
2.74,4,1,Tidak,14,0,2.9678571428571425,3.37,0.3999999999999999,Tinggi
2.22,3,0,Ya,11,0,3.05,3.87,0.81,Sedang
3.58,5,2,Tidak,10,1,3.2700000000000005,3.68,-0.2999999999999998,Rendah
3.73,0,1,Tidak,8,0,2.7649999999999997,2.88,0.81,Tinggi
3.17,3,2,Tidak,9,0,3.001111111111111,3.82,0.7399999999999998,Sedang
2.08,4,2,Tidak,10,1,2.941,2.57,-0.18000000000000016,Sedang
3.87,4,1,Tidak,12,1,2.874166666666666,2.87,0.3200000000000003,Sedang
2.49,0,1,Ya,11,1,3.1818181818181817,3.93,0.9000000000000004,Tinggi
3.86,5,0,Ya,8,0,3.0837499999999998,3.69,0.45999999999999996,Rendah
3.96,1,0,Tidak,11,1,3.2036363636363636,3.93,1.0,Tinggi
3.59,2,1,Ya,12,0,3.3666666666666667,2.68,-0.6099999999999999,Tinggi
2.42,4,1,Tidak,9,0,3.106666666666667,2.82,-0.9700000000000002,Sedang
3.67,5,1,Tidak,12,0,3.1508333333333334,2.14,-1.6799999999999997,Rendah
3.73,0,0,Ya,12,1,2.7475,3.61,1.6099999999999999,Rendah
2.8,2,1,Tidak,9,1,2.983333333333333,3.91,1.8200000000000003,Rendah
3.75,3,0,Ya,10,0,3.1420000000000003,2.38,-0.7000000000000002,Rendah
2.18,0,0,Tidak,14,0,2.8521428571428573,3.39,0.14000000000000012,Rendah
2.0,5,2,Ya,7,1,3.011428571428571,3.53,1.4099999999999997,Tinggi
3.11,0,2,Tidak,9,1,3.0566666666666666,3.75,-0.18999999999999995,Sedang
2.49,1,2,Ya,12,0,2.7983333333333333,2.8,-1.1400000000000001,Rendah
2.18,3,1,Ya,11,0,3.332727272727273,3.42,-0.29000000000000004,Tinggi
2.29,0,0,Ya,9,0,3.1411111111111105,2.51,-1.33,Sedang
2.69,0,2,Ya,14,1,3.022142857142857,3.43,-0.3999999999999999,Sedang
2.66,1,1,Ya,11,1,3.040909090909091,3.19,0.5,Rendah
3.6,0,0,Tidak,8,0,3.0175,2.8,-0.9300000000000002,Sedang
3.22,2,1,Tidak,12,1,3.0366666666666666,3.83,1.27,Sedang
2.12,3,0,Ya,14,0,2.671428571428571,3.21,0.77,Sedang
2.06,4,1,Ya,9,1,2.953333333333333,2.42,0.3599999999999999,Sedang
2.61,2,2,Ya,10,0,2.93,3.03,-0.7200000000000002,Rendah
3.48,2,1,Ya,10,1,3.065,2.83,0.6299999999999999,Tinggi
2.45,3,2,Tidak,7,0,2.9457142857142853,2.65,0.3900000000000001,Rendah
3.19,4,2,Ya,8,1,2.70125,2.92,0.7999999999999998,Tinggi
2.0,4,1,Ya,12,0,2.971666666666667,2.49,-0.09999999999999964,Sedang
2.76,1,0,Ya,13,0,2.789230769230769,2.67,0.43999999999999995,Rendah
3.49,5,2,Tidak,12,1,2.936666666666666,3.84,1.73,Rendah
2.71,0,0,Tidak,10,0,3.0610000000000004,3.63,0.2799999999999998,Rendah
2.75,4,1,Tidak,12,1,2.9641666666666673,2.34,-1.5900000000000003,Rendah
3.49,0,0,Tidak,9,1,2.96,3.67,0.3599999999999999,Tinggi
2.8,3,1,Tidak,14,0,3.1750000000000003,2.85,0.18000000000000016,Rendah
2.7,5,0,Tidak,13,1,3.149230769230769,3.25,0.7999999999999998,Rendah
3.48,0,1,Ya,8,1,2.8762499999999998,3.09,-0.4700000000000002,Sedang
3.35,5,1,Tidak,7,0,2.94,2.35,-1.02,Tinggi
3.26,4,1,Tidak,7,0,2.98,3.26,0.8299999999999996,Rendah
3.37,4,0,Tidak,8,1,2.5237499999999997,2.15,-0.5700000000000003,Sedang
3.13,1,2,Ya,10,0,2.965,3.42,0.7999999999999998,Rendah
3.69,5,0,Ya,11,0,3.514545454545454,3.91,0.2200000000000002,Rendah
3.59,2,0,Ya,13,0,2.9753846153846153,3.79,0.5,Sedang
2.59,5,1,Ya,8,1,3.29375,3.02,-0.96,Rendah
2.11,1,2,Ya,9,0,2.8177777777777777,2.51,0.3599999999999999,Tinggi
2.67,1,1,Tidak,9,1,3.131111111111111,2.54,0.41000000000000014,Sedang
3.96,3,0,Ya,11,0,2.817272727272727,3.23,1.17,Sedang
2.12,0,2,Ya,11,0,3.271818181818182,3.99,1.2800000000000002,Sedang
3.58,4,0,Tidak,12,1,3.055,3.81,1.1099999999999999,Rendah
2.66,2,0,Tidak,7,0,3.1514285714285717,2.88,-0.18000000000000016,Rendah
3.94,4,1,Ya,11,0,3.01,2.58,-0.8700000000000001,Tinggi
3.03,3,2,Ya,10,0,2.805,2.57,0.040000000000000036,Rendah
2.22,4,0,Tidak,7,0,2.9185714285714286,2.16,-0.6499999999999999,Rendah
3.69,1,1,Tidak,8,0,3.4137500000000003,3.92,0.2799999999999998,Rendah
2.29,0,1,Ya,12,1,2.966666666666667,2.39,0.07000000000000028,Sedang
3.53,0,0,Tidak,12,1,2.9825,3.63,0.10999999999999988,Sedang
2.49,4,1,Ya,13,0,3.023076923076923,2.8,-0.8900000000000001,Sedang
3.43,3,2,Tidak,9,1,2.9711111111111115,3.87,1.33,Tinggi
2.44,4,1,Tidak,11,0,2.887272727272727,2.31,-0.23999999999999977,Tinggi
3.6,2,0,Ya,10,1,3.2429999999999994,3.05,-0.9400000000000004,Tinggi
3.39,0,2,Tidak,9,0,2.94,2.75,-0.6200000000000001,Rendah
3.12,3,2,Tidak,9,0,2.9333333333333336,3.02,0.16000000000000014,Tinggi
2.07,3,1,Ya,14,1,3.029285714285714,3.74,-0.06999999999999984,Tinggi
3.8,3,1,Ya,9,1,2.645555555555555,3.06,0.77,Rendah
2.9,0,1,Ya,7,0,2.8228571428571425,2.73,0.10999999999999988,Rendah
2.7,5,0,Tidak,12,1,3.1508333333333334,2.14,-1.42,Rendah
3.24,4,1,Tidak,8,1,2.77625,3.0,0.69,Tinggi
2.81,1,1,Ya,11,1,3.266363636363637,3.14,0.8500000000000001,Tinggi
2.83,1,2,Ya,10,0,3.022,2.83,-0.5099999999999998,Tinggi
2.12,3,1,Ya,11,1,2.8927272727272726,2.69,-0.18000000000000016,Rendah
3.09,2,1,Tidak,13,1,3.184615384615385,3.89,1.87,Tinggi
3.74,5,1,Ya,9,1,2.7466666666666666,3.97,0.6500000000000004,Sedang
2.53,5,2,Ya,9,1,2.6655555555555552,3.34,0.9099999999999997,Rendah
2.75,4,0,Tidak,12,1,3.0416666666666665,2.21,0.18000000000000016,Sedang
3.88,2,2,Tidak,7,0,2.8871428571428575,2.42,-0.3200000000000003,Rendah
3.37,5,0,Ya,7,1,2.8128571428571427,2.59,0.06000000000000005,Rendah
2.97,4,0,Ya,13,0,2.976923076923077,2.61,0.5800000000000001,Tinggi
2.8,4,1,Ya,7,1,3.0542857142857147,2.81,0.71,Rendah
3.09,1,0,Tidak,7,0,3.184285714285714,2.43,-1.3499999999999996,Tinggi
2.51,4,1,Tidak,10,1,2.824,2.88,-0.6600000000000001,Sedang
2.22,2,2,Tidak,8,1,2.77625,2.89,-0.1599999999999997,Rendah
3.46,2,0,Ya,13,1,2.968461538461538,3.13,0.8399999999999999,Sedang
2.34,1,0,Ya,7,1,3.2285714285714286,2.29,-0.41999999999999993,Rendah
2.77,1,0,Tidak,11,0,3.0254545454545454,2.63,0.43999999999999995,Rendah
2.84,4,2,Tidak,11,1,3.021818181818182,3.46,1.08,Rendah
3.75,5,0,Ya,9,0,2.5655555555555556,2.02,-0.54,Tinggi
3.6,2,0,Ya,13,1,3.0138461538461536,3.69,1.3900000000000001,Tinggi
3.42,4,1,Ya,11,1,2.9663636363636368,3.86,0.81,Tinggi
3.59,3,1,Ya,8,1,3.01125,2.79,-1.1400000000000001,Rendah
3.38,0,2,Tidak,12,1,3.161666666666667,3.02,0.06999999999999984,Sedang
2.48,0,0,Tidak,12,1,3.089166666666667,3.06,0.020000000000000018,Sedang
2.09,3,2,Tidak,9,0,2.978888888888889,2.13,-1.04,Sedang
2.35,3,1,Ya,10,0,2.6860000000000004,2.44,0.14000000000000012,Rendah
2.45,4,1,Tidak,13,0,3.065384615384616,3.63,-0.1499999999999999,Rendah
2.81,1,2,Tidak,11,1,3.0827272727272725,2.12,-1.67,Sedang
2.28,3,1,Ya,9,0,2.8600000000000003,2.12,-0.7199999999999998,Tinggi
2.24,2,1,Tidak,7,0,3.585714285714286,3.78,-0.16000000000000014,Rendah
2.96,5,2,Ya,13,0,3.0053846153846155,3.6,0.16000000000000014,Tinggi
3.8,3,1,Ya,7,1,3.2714285714285714,3.66,-0.06999999999999984,Rendah
3.31,5,0,Ya,10,0,3.0490000000000004,3.48,0.75,Tinggi
2.76,5,0,Ya,7,0,2.8871428571428575,2.45,-0.43999999999999995,Rendah
3.78,3,1,Tidak,10,1,2.987,2.86,-1.04,Tinggi
3.75,5,0,Ya,14,1,3.042857142857143,3.78,0.0,Sedang
3.98,5,0,Ya,13,1,3.0261538461538464,3.27,-0.71,Sedang
2.7,0,1,Ya,9,1,3.1388888888888893,3.12,0.9100000000000001,Rendah
2.32,4,1,Tidak,14,0,2.8278571428571433,2.75,0.31000000000000005,Rendah
3.1,5,2,Ya,7,0,3.0100000000000002,2.22,-0.7399999999999998,Tinggi
2.57,2,2,Tidak,12,0,2.901666666666667,2.87,-0.6099999999999999,Rendah
3.85,5,2,Tidak,9,0,2.6788888888888893,2.28,0.09999999999999964,Rendah
2.58,3,1,Ya,7,1,2.68,2.23,-0.8500000000000001,Tinggi
3.15,0,1,Tidak,14,1,3.084285714285714,3.27,1.04,Sedang
3.58,2,2,Tidak,14,1,2.9514285714285715,2.72,-0.31999999999999984,Sedang
2.94,0,2,Tidak,11,1,2.7672727272727276,2.58,-1.1099999999999999,Sedang
3.76,3,0,Ya,13,1,2.773076923076923,3.25,0.2999999999999998,Rendah
3.22,4,1,Tidak,10,1,3.193,3.74,0.26000000000000023,Rendah
2.6,4,0,Tidak,7,0,3.4414285714285713,3.5,-0.08000000000000007,Rendah
3.43,5,2,Ya,9,0,3.18,3.63,0.3700000000000001,Sedang
3.89,1,0,Ya,9,0,3.2844444444444445,2.15,-1.83,Sedang
2.45,2,1,Ya,14,1,2.8249999999999997,2.31,0.1200000000000001,Rendah
2.54,5,0,Ya,7,0,3.1228571428571428,3.04,0.1200000000000001,Rendah
3.23,1,0,Ya,7,1,3.1314285714285717,3.41,0.71,Rendah
3.89,0,1,Tidak,12,0,2.965,2.44,-0.25,Sedang
2.03,3,0,Ya,9,1,2.9000000000000004,2.7,0.4500000000000002,Rendah
3.11,3,0,Tidak,10,0,2.868,2.01,-0.4500000000000002,Sedang
3.7,5,1,Ya,7,1,3.3057142857142856,3.78,0.1599999999999997,Sedang
3.62,0,1,Tidak,12,0,3.0824999999999996,2.8,-1.1300000000000003,Rendah
3.36,5,1,Tidak,8,1,3.2625,2.92,-0.30000000000000027,Sedang
2.43,4,1,Ya,12,0,2.953333333333333,3.58,1.3900000000000001,Tinggi
2.96,2,2,Tidak,11,1,2.89,2.46,-0.8999999999999999,Rendah
3.52,1,1,Ya,14,1,2.968571428571429,3.36,0.44999999999999973,Tinggi
3.67,4,0,Ya,8,1,2.87875,2.18,-1.81,Tinggi
3.17,3,0,Ya,7,0,2.8757142857142854,2.92,-0.73,Rendah
2.29,3,2,Tidak,12,0,2.864166666666667,2.99,0.7100000000000004,Rendah
2.34,0,2,Tidak,11,1,2.901818181818182,2.14,-0.8599999999999999,Tinggi
2.32,3,0,Tidak,9,1,3.0833333333333335,3.32,1.2399999999999998,Rendah
3.46,1,1,Ya,8,1,3.33375,3.34,-0.5800000000000001,Rendah
3.81,5,2,Ya,8,1,2.8575,2.29,-1.65,Tinggi
2.27,1,2,Tidak,9,1,3.03,2.65,0.009999999999999787,Tinggi
3.18,0,1,Tidak,8,1,3.3075,2.95,-0.19999999999999973,Sedang
3.83,5,0,Ya,13,1,3.0100000000000007,3.81,0.5,Rendah
2.56,0,0,Ya,12,1,3.1700000000000004,3.71,0.31000000000000005,Rendah
3.03,5,1,Ya,11,0,3.0690909090909098,3.36,0.4299999999999997,Tinggi
3.11,5,2,Ya,9,0,2.987777777777778,3.48,1.2399999999999998,Rendah
3.63,1,2,Tidak,13,1,3.1246153846153844,3.26,-0.0900000000000003,Rendah
3.75,2,1,Ya,7,0,3.008571428571429,2.77,-0.06000000000000005,Sedang
3.46,0,0,Tidak,7,1,2.8757142857142854,3.11,0.21999999999999975,Sedang
3.55,3,1,Tidak,10,0,3.074,2.06,-1.4899999999999998,Tinggi
2.66,4,0,Tidak,9,1,3.27,2.94,-0.1499999999999999,Tinggi
2.76,2,1,Ya,13,0,3.0023076923076926,2.21,-1.25,Tinggi
3.78,4,2,Ya,7,0,2.8642857142857143,3.07,0.8199999999999998,Tinggi
3.33,0,2,Tidak,8,0,3.315,3.64,0.1200000000000001,Tinggi
3.67,1,2,Ya,7,1,3.141428571428572,3.88,1.5499999999999998,Tinggi
2.25,3,2,Ya,9,0,3.011111111111111,3.6,-0.08000000000000007,Rendah
3.11,4,0,Ya,13,1,3.163846153846154,3.08,-0.7599999999999998,Rendah
3.72,3,2,Ya,11,1,2.8318181818181816,2.02,-0.6600000000000001,Tinggi
2.89,1,1,Ya,8,0,2.9675,2.31,-0.7799999999999998,Sedang
3.65,2,1,Ya,12,0,3.1458333333333335,2.5,0.43999999999999995,Sedang
3.89,5,1,Tidak,7,1,2.994285714285714,2.29,-0.009999999999999787,Sedang
3.61,0,0,Tidak,12,1,3.129166666666667,3.57,0.29000000000000004,Tinggi
3.42,0,0,Ya,11,1,3.0918181818181822,3.34,0.5899999999999999,Rendah
2.97,1,2,Ya,10,1,3.179,3.9,0.46999999999999975,Sedang
2.81,1,2,Tidak,9,1,2.803333333333333,2.26,-0.38000000000000034,Sedang
3.73,4,2,Ya,13,1,2.697692307692307,2.34,-0.14000000000000012,Tinggi
2.65,5,0,Tidak,14,0,2.9914285714285715,2.18,-1.2799999999999998,Rendah
2.63,2,1,Ya,8,1,3.05875,3.68,1.1600000000000001,Rendah
2.08,0,1,Ya,7,1,3.04,2.65,0.21999999999999975,Tinggi
3.75,5,0,Tidak,10,0,3.089,4.0,0.69,Sedang
2.28,0,2,Tidak,12,1,3.1199999999999997,3.72,1.5300000000000002,Sedang
3.08,0,0,Tidak,7,1,2.934285714285714,2.25,-1.0899999999999999,Sedang
3.57,5,0,Ya,12,0,2.7775,3.68,0.8400000000000003,Sedang
3.15,5,2,Ya,9,0,3.0555555555555554,3.41,-0.5800000000000001,Rendah
3.95,0,1,Tidak,10,1,2.647,2.09,-0.010000000000000231,Tinggi
3.9,2,0,Tidak,9,1,3.3,3.91,1.2400000000000002,Tinggi
2.12,2,0,Ya,10,1,2.789,2.14,-0.5800000000000001,Rendah
2.86,0,1,Ya,8,0,2.815,2.16,-0.6299999999999999,Sedang
2.13,5,2,Tidak,11,0,3.0263636363636364,3.39,-0.21999999999999975,Tinggi
2.75,1,1,Tidak,14,1,3.0878571428571426,2.99,-0.5999999999999996,Sedang
2.54,3,2,Ya,7,1,2.9057142857142857,2.89,-0.6999999999999997,Tinggi
3.87,2,2,Ya,10,0,3.0170000000000003,2.68,0.4500000000000002,Rendah
2.53,1,0,Ya,9,0,3.1444444444444444,3.48,0.9700000000000002,Rendah
2.91,0,1,Ya,9,1,2.8344444444444443,3.01,-0.52,Tinggi
2.31,0,0,Ya,9,1,3.2244444444444444,3.78,0.45999999999999996,Rendah
2.98,4,2,Ya,8,0,3.1325,3.62,1.38,Sedang
2.98,3,0,Tidak,13,0,3.019230769230769,3.84,0.21999999999999975,Rendah
2.54,2,2,Tidak,11,1,2.9427272727272724,3.42,1.21,Sedang
3.48,0,1,Tidak,9,0,2.9233333333333333,2.79,0.1299999999999999,Tinggi
2.29,1,2,Tidak,11,1,2.946363636363636,3.96,1.33,Sedang
3.72,3,2,Ya,12,0,2.585,3.55,1.4699999999999998,Rendah
2.71,2,0,Tidak,8,0,2.9850000000000003,3.16,1.1100000000000003,Rendah
2.9,5,2,Ya,10,1,3.1130000000000004,2.28,-0.6200000000000001,Rendah
2.42,5,1,Ya,11,0,2.748181818181818,3.24,-0.2999999999999998,Sedang
3.91,5,1,Ya,8,0,2.79125,2.32,-0.6200000000000001,Rendah
3.75,5,0,Ya,10,1,2.7809999999999997,2.06,-0.23999999999999977,Rendah
3.19,0,2,Ya,9,1,3.104444444444445,2.7,-0.19999999999999973,Tinggi
2.63,3,2,Ya,14,1,3.0700000000000003,3.95,1.25,Sedang
4.0,3,0,Tidak,12,0,3.090833333333333,3.07,0.3999999999999999,Rendah
2.93,0,2,Tidak,9,0,2.9255555555555555,2.83,0.81,Rendah
2.42,4,2,Tidak,14,1,2.874285714285714,2.39,-0.19999999999999973,Sedang
3.27,5,0,Tidak,10,1,2.856,3.54,1.0,Rendah
2.41,5,2,Ya,9,0,2.8544444444444443,3.39,0.14000000000000012,Tinggi
2.67,4,1,Ya,11,0,3.03,3.62,0.6699999999999999,Tinggi
2.79,4,1,Ya,8,1,2.83125,2.32,-1.54,Sedang
2.2,5,2,Ya,9,1,2.7622222222222224,3.99,0.4600000000000004,Tinggi
2.89,4,1,Ya,14,1,2.9842857142857144,2.97,-0.11999999999999966,Rendah
3.82,2,0,Tidak,13,1,2.939230769230769,3.28,0.2899999999999996,Rendah
3.04,0,1,Tidak,11,1,2.8236363636363637,2.86,0.48,Rendah
2.32,5,2,Tidak,9,0,2.8,2.55,0.31999999999999984,Tinggi
2.62,2,2,Tidak,12,1,3.0416666666666665,3.48,-0.3599999999999999,Rendah
3.98,2,2,Ya,12,1,3.0658333333333334,4.0,1.58,Rendah
2.93,0,2,Ya,11,0,2.9454545454545453,2.04,-1.44,Tinggi
3.71,2,1,Tidak,8,1,3.30875,3.43,0.5300000000000002,Sedang
3.88,2,1,Tidak,12,1,2.9716666666666662,2.41,-0.48,Rendah
3.44,3,2,Ya,12,1,2.6225,2.23,-0.8599999999999999,Rendah
2.6,0,0,Tidak,9,0,2.8622222222222224,2.19,-0.8000000000000003,Sedang
